Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-323.86206,61.59719,-245.79802,-396.3728,1000.0,-332.3143,34.73442,-284.80426,-379.14865,1000.0,-41.67723083496094,430000,51.97125196456909,,85
-291.06674,38.417164,-236.79013,-320.29227,1000.0,-252.30916,16.80572,-225.1821,-276.0487,1000.0,-31.5677433013916,435000,52.57037091255188,,86
-298.3892,34.421402,-269.29987,-346.73633,1000.0,-242.22305,46.44888,-185.95691,-302.67105,1000.0,-30.21286964416504,440000,53.15948486328125,,87
-220.08527,14.138585,-200.81566,-234.34187,1000.0,-215.25851,32.526714,-168.5878,-266.99976,1000.0,-27.05946159362793,445000,53.75879502296448,,88
-129.02333,44.11763,-67.82243,-170.13022,1000.0,-198.36621,51.66864,-137.08524,-258.76624,1000.0,-24.419036865234375,450000,54.3525607585907,,89
-149.38504,59.722237,-65.8397,-201.89316,1000.0,-189.11488,96.073364,-73.64106,-356.98233,1000.0,-23.250593185424805,455000,54.94391179084778,,90
-270.456,89.42266,-188.22089,-394.77606,1000.0,-226.8601,31.228203,-182.48412,-265.27722,1000.0,-27.50241470336914,460000,55.53344678878784,,91
-261.86218,80.80375,-171.24252,-367.46237,1000.0,-268.36118,86.8505,-202.50073,-438.58234,1000.0,-32.361854553222656,465000,56.12511396408081,,92
-168.84007,32.481964,-131.84224,-210.91837,1000.0,-228.27654,54.167995,-182.69685,-330.16077,1000.0,-28.140274047851562,470000,56.71515488624573,,93
-262.0919,33.02474,-237.44589,-308.77158,1000.0,-178.05472,38.4673,-124.84818,-225.71686,1000.0,-21.34084129333496,475000,57.31297206878662,,94
-172.4152,61.317177,-90.789764,-238.57867,1000.0,-165.3654,8.401259,-150.39471,-175.53558,1000.0,-19.882566452026367,480000,57.91053891181946,,95
-174.39131,18.918562,-147.96384,-191.21883,1000.0,-169.24121,60.402534,-69.56311,-259.80438,1000.0,-20.232311248779297,485000,58.50770306587219,,96
-131.85289,30.7026,-93.834946,-169.02643,1000.0,-194.71213,45.540028,-145.41415,-267.81693,1000.0,-23.34227752685547,490000,59.10480785369873,,97
-143.96043,39.96455,-108.337585,-199.77196,1000.0,-190.09088,57.58917,-117.139725,-287.646,1000.0,-22.604251861572266,495000,59.70427989959717,,98
-114.693146,19.88513,-96.1863,-142.28369,1000.0,-146.76892,24.718773,-111.527824,-181.86893,1000.0,-17.11495018005371,500000,60.29823088645935,,99
