Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,133237,710.0,2554,,,,,,
,,,,,134000,,,3.1055006980895996,33.198570251464844,33.6622314453125,167.2133331298828,0.764875,9.020822916666667e-05
,,,,,134216,900.0,3922,,,,,,
,,,,,134649,270.0,1754,,,,,,
,,,,,135000,,,8.347857475280762,45.65807342529297,45.25028991699219,295.841064453125,0.7628125,9.010406250000001e-05
,,,,,135462,560.0,3258,,,,,,
,,,,,136000,,,5.107420921325684,31.58435821533203,32.44221496582031,327.1510314941406,0.76075,8.999989583333334e-05
,,,,,136001,300.0,2162,,,,,,
,,,,,136379,260.0,1538,,,,,,
,,,,,136764,260.0,1570,,,,,,
,,,,,137000,,,3.4659948348999023,33.40320587158203,32.85493469238281,212.96475219726562,0.7586875,8.989572916666668e-05
,,,,,137437,460.0,2698,,,,,,
,,,,,137880,280.0,1786,,,,,,
,,,,,138000,,,8.132960319519043,26.41036605834961,27.019372940063477,207.2006378173828,0.756625,8.979156250000001e-05
,,,,,138318,340.0,1762,,,,,,
,,,,,139000,,,4.803267478942871,31.805389404296875,32.40460205078125,235.57546997070312,0.7545625,8.968739583333334e-05
,,,,,139044,330.0,2930,,,,,,
,,,,,139526,250.0,1946,,,,,,
,,,,,139950,330.0,1722,,,,,,
300.0,43.127716,330.0,220.0,1861.2,140000,,,7.166784286499023,33.94218444824219,35.36581802368164,489.2154541015625,0.7525,8.958322916666667e-05
,,,,,140378,190.0,1722,,,,,,
,,,,,141000,,,8.197802543640137,33.61760711669922,33.518802642822266,229.67323303222656,0.7504375,8.94790625e-05
,,,,,141265,680.0,3546,,,,,,
,,,,,141986,570.0,2890,,,,,,
,,,,,142000,,,11.949384689331055,35.77117919921875,35.388885498046875,398.9415283203125,0.748375,8.937489583333334e-05
,,,,,142438,300.0,1834,,,,,,
,,,,,142871,220.0,1754,,,,,,
,,,,,143000,,,3.1863465309143066,30.8170108795166,31.26766586303711,212.01490783691406,0.7463125,8.927072916666667e-05
,,,,,143346,210.0,1922,,,,,,
