Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,269427,156.37451,272,,,,,,
,,,,,269736,241.33368,309,,,,,,
153.55853,95.143364,270.62192,-22.5094,468.3,270000,,,4.775357246398926,59.592323303222656,59.28586959838867,45.914710998535156,0.036000000000000004,0.001
,,,,,270099,-226.04395,363,,,,,,
,,,,,270575,279.44788,476,,,,,,
,,,,,271000,,,12.68372631072998,58.282657623291016,58.03077697753906,58.72963333129883,0.035466666666666674,0.001
,,,,,271112,243.43243,537,,,,,,
,,,,,271434,229.14375,322,,,,,,
,,,,,272000,,,3.208101749420166,62.29941940307617,62.71622085571289,48.75410461425781,0.03493333333333333,0.001
,,,,,272284,-236.64948,850,,,,,,
,,,,,273000,,,4.904637813568115,56.2138786315918,56.446746826171875,36.94438171386719,0.034400000000000014,0.001
,,,,,273078,277.4449,794,,,,,,
,,,,,273881,209.39415,803,,,,,,
,,,,,274000,,,80.62615966796875,63.22667694091797,64.05256652832031,70.7095947265625,0.03386666666666667,0.001
,,,,,274193,205.80518,312,,,,,,
,,,,,274555,298.94455,362,,,,,,
,,,,,275000,,,6.059994697570801,72.19528198242188,72.0096435546875,55.62034225463867,0.03333333333333334,0.001
,,,,,275121,257.5569,566,,,,,,
,,,,,275814,200.21487,693,,,,,,
,,,,,276000,,,158.3623809814453,66.02119445800781,68.43711853027344,78.02693176269531,0.03280000000000001,0.001
,,,,,276361,269.73544,547,,,,,,
,,,,,276883,210.26651,522,,,,,,
,,,,,277000,,,67.67202758789062,52.17644500732422,53.218544006347656,80.47119140625,0.032266666666666666,0.001
,,,,,277487,245.27417,604,,,,,,
,,,,,277741,224.23639,254,,,,,,
,,,,,278000,,,11.118780136108398,62.09407424926758,63.05650329589844,101.5692367553711,0.031733333333333336,0.001
,,,,,278234,191.84882,493,,,,,,
,,,,,278574,154.1328,340,,,,,,
,,,,,278838,205.7805,264,,,,,,
,,,,,279000,,,3.2852163314819336,64.12835693359375,63.88752746582031,32.71207046508789,0.031200000000000006,0.001
,,,,,279838,69.60566,1000,,,,,,
244.51572,41.87056,276.3537,128.55336,331.9,280000,,,4.483860015869141,58.10057067871094,57.633338928222656,53.23713302612305,0.03066666666666666,0.001
,,,,,280556,214.16176,718,,,,,,
,,,,,280971,-105.72826,415,,,,,,
,,,,,281000,,,7.000000953674316,52.35247039794922,52.720458984375,63.315799713134766,0.030133333333333345,0.001
,,,,,281254,278.29892,283,,,,,,
,,,,,281511,256.12683,257,,,,,,
,,,,,281708,221.4544,197,,,,,,
,,,,,281945,272.4171,237,,,,,,
,,,,,282000,,,5.477100372314453,55.83967971801758,55.228172302246094,47.16680908203125,0.0296,0.001
,,,,,282304,276.62396,359,,,,,,
,,,,,282636,211.09476,332,,,,,,
,,,,,282860,268.1784,224,,,,,,
,,,,,283000,,,4.241605758666992,68.23517608642578,67.79427337646484,55.67476272583008,0.02906666666666667,0.001
,,,,,283153,222.7981,293,,,,,,
,,,,,283667,226.60172,514,,,,,,
,,,,,283918,204.91634,251,,,,,,
,,,,,284000,,,13.645069122314453,48.56421661376953,48.64422607421875,71.15380859375,0.02853333333333334,0.001
,,,,,284132,-60.976116,214,,,,,,
,,,,,284461,279.44928,329,,,,,,
,,,,,284744,214.63089,283,,,,,,
,,,,,285000,,,3.7477426528930664,53.91712188720703,54.15369415283203,38.54869079589844,0.027999999999999997,0.001
,,,,,285436,255.80536,692,,,,,,
,,,,,285629,269.59055,193,,,,,,
,,,,,285957,272.60056,328,,,,,,
,,,,,286000,,,6.310626983642578,59.74529266357422,60.09100341796875,71.49043273925781,0.02746666666666668,0.001
,,,,,286407,286.01978,450,,,,,,
,,,,,287000,,,3.6737985610961914,63.6474723815918,63.745235443115234,42.29629135131836,0.026933333333333337,0.001
,,,,,287002,222.14658,595,,,,,,
,,,,,287278,284.1875,276,,,,,,
,,,,,287505,230.40538,227,,,,,,
,,,,,287760,223.49326,255,,,,,,
,,,,,288000,,,6.157731533050537,63.97822952270508,63.45820617675781,75.16867065429688,0.026400000000000007,0.001
,,,,,288077,244.3883,317,,,,,,
,,,,,288400,237.15393,323,,,,,,
,,,,,288747,234.35133,347,,,,,,
,,,,,289000,,,73.60993957519531,53.18193817138672,54.33232879638672,67.82707977294922,0.025866666666666677,0.001
,,,,,289133,279.72754,386,,,,,,
,,,,,289368,205.81131,235,,,,,,
,,,,,289608,-34.097443,240,,,,,,
,,,,,289875,178.8465,267,,,,,,
242.4762,31.319914,268.73474,165.28293,326.3,290000,,,3.778712749481201,61.6678466796875,61.444488525390625,44.95487594604492,0.025333333333333333,0.001
,,,,,290284,237.09396,409,,,,,,
,,,,,290580,274.5916,296,,,,,,
,,,,,290820,271.55225,240,,,,,,
,,,,,291000,,,9.620481491088867,56.66284942626953,56.209842681884766,61.98117446899414,0.024800000000000003,0.001
,,,,,291015,241.12987,195,,,,,,
,,,,,291107,35.79947,92,,,,,,
,,,,,291401,199.78331,294,,,,,,
,,,,,291688,297.85168,287,,,,,,
,,,,,291940,218.62375,252,,,,,,
,,,,,292000,,,4.308162212371826,58.32196807861328,59.020111083984375,49.18189239501953,0.024266666666666672,0.001
,,,,,292257,246.23134,317,,,,,,
,,,,,292835,202.18665,578,,,,,,
,,,,,293000,,,4.223207473754883,60.265586853027344,60.19835662841797,38.93785858154297,0.02373333333333333,0.001
,,,,,293098,277.31067,263,,,,,,
,,,,,293302,260.5893,204,,,,,,
,,,,,294000,,,8.910361289978027,57.8216552734375,57.40591812133789,55.70886993408203,0.023200000000000012,0.001
,,,,,294056,202.19608,754,,,,,,
,,,,,294208,24.027863,152,,,,,,
,,,,,294466,213.09377,258,,,,,,
,,,,,295000,,,71.68677520751953,51.0263671875,52.35017395019531,213.16220092773438,0.02266666666666667,0.001
,,,,,295167,216.11188,701,,,,,,
,,,,,295394,291.56775,227,,,,,,
,,,,,296000,,,4.089029312133789,54.24070739746094,54.2413330078125,40.33106231689453,0.022133333333333338,0.001
,,,,,296018,140.624,624,,,,,,
,,,,,296365,251.633,347,,,,,,
,,,,,296560,278.50317,195,,,,,,
,,,,,297000,,,3.889984607696533,58.69398498535156,58.67473602294922,33.05341339111328,0.021600000000000008,0.001
,,,,,297546,207.0224,986,,,,,,
,,,,,298000,,,17.889495849609375,62.142642974853516,62.57691192626953,117.25804901123047,0.021066666666666664,0.001
,,,,,298068,233.67064,522,,,,,,
,,,,,298416,227.74338,348,,,,,,
,,,,,298659,254.74841,243,,,,,,
,,,,,299000,,,8.766586303710938,56.516014099121094,57.04569625854492,77.99046325683594,0.020533333333333334,0.001
,,,,,299163,176.05148,504,,,,,,
,,,,,299419,316.83398,256,,,,,,
,,,,,299649,254.26485,230,,,,,,
154.8831,196.34985,300.51907,-274.1938,381.8,300000,,,11.543118476867676,49.9636344909668,49.507389068603516,94.77554321289062,0.02,0.001
,,,,,300050,190.37996,401,,,,,,
,,,,,300196,268.81445,146,,,,,,
,,,,,300596,239.53598,400,,,,,,
,,,,,301000,,,6.202670574188232,63.302696228027344,64.06702423095703,49.27693557739258,0.02,0.001
,,,,,301095,274.0628,499,,,,,,
,,,,,301450,284.09882,355,,,,,,
,,,,,301896,208.71413,446,,,,,,
,,,,,302000,,,6.255825996398926,64.18533325195312,63.681304931640625,50.999595642089844,0.02,0.001
,,,,,302353,-83.829506,457,,,,,,
,,,,,302577,232.53407,224,,,,,,
,,,,,302800,268.53522,223,,,,,,
,,,,,302979,272.42987,179,,,,,,
,,,,,303000,,,16.403091430664062,65.1727066040039,65.05277252197266,74.08789825439453,0.02,0.001
,,,,,303198,225.26125,219,,,,,,
,,,,,303413,232.78175,215,,,,,,
,,,,,303596,282.43848,183,,,,,,
,,,,,304000,,,10.679216384887695,59.492061614990234,59.68611145019531,52.205841064453125,0.02,0.001
,,,,,304213,171.81181,617,,,,,,
,,,,,304634,-85.1388,421,,,,,,
,,,,,305000,,,11.588958740234375,55.796348571777344,56.00338363647461,57.917293548583984,0.02,0.001
,,,,,305101,231.03293,467,,,,,,
,,,,,305271,266.04352,170,,,,,,
,,,,,305550,251.23175,279,,,,,,
,,,,,305898,258.92502,348,,,,,,
,,,,,306000,,,5.348201751708984,74.2755355834961,74.5269775390625,49.391517639160156,0.02,0.001
,,,,,306104,301.41788,206,,,,,,
,,,,,306314,247.08887,210,,,,,,
,,,,,306502,31.94934,188,,,,,,
,,,,,306752,290.38086,250,,,,,,
,,,,,307000,,,4.4979248046875,65.22402954101562,65.03276062011719,49.14323806762695,0.02,0.001
,,,,,307145,255.38257,393,,,,,,
,,,,,307444,252.78178,299,,,,,,
,,,,,307713,318.96628,269,,,,,,
,,,,,308000,,,21.928091049194336,48.789268493652344,48.39274597167969,167.92877197265625,0.02,0.001
,,,,,308245,-98.23635,532,,,,,,
,,,,,308638,195.28935,393,,,,,,
,,,,,308934,214.9928,296,,,,,,
,,,,,309000,,,10.589624404907227,64.70951843261719,64.58731842041016,64.9133071899414,0.02,0.001
,,,,,309171,251.90768,237,,,,,,
199.02971,100.79507,282.03467,-17.56472,289.4,310000,,,4.356245040893555,62.38081741333008,62.57965087890625,55.68246078491211,0.02,0.001
,,,,,310096,148.68877,925,,,,,,
,,,,,310636,249.50488,540,,,,,,
,,,,,310985,239.58347,349,,,,,,
,,,,,311000,,,7.368732452392578,68.57603454589844,68.28336334228516,54.61623001098633,0.02,0.001
,,,,,311202,276.674,217,,,,,,
,,,,,311360,9.115356,158,,,,,,
,,,,,311615,228.61073,255,,,,,,
,,,,,311802,237.66832,187,,,,,,
,,,,,311990,274.44162,188,,,,,,
,,,,,312000,,,11.359661102294922,45.38847351074219,44.42707443237305,75.83126831054688,0.02,0.001
,,,,,312184,274.9555,194,,,,,,
,,,,,312405,225.66373,221,,,,,,
,,,,,312648,283.0818,243,,,,,,
,,,,,312876,264.58435,228,,,,,,
,,,,,313000,,,35.7652473449707,69.20271301269531,68.04522705078125,206.14244079589844,0.02,0.001
,,,,,313162,247.75316,286,,,,,,
,,,,,313545,279.43768,383,,,,,,
,,,,,313990,293.68927,445,,,,,,
,,,,,314000,,,6.693508148193359,51.70610046386719,51.91394805908203,54.230411529541016,0.02,0.001
,,,,,314570,253.12686,580,,,,,,
,,,,,314805,285.39423,235,,,,,,
,,,,,315000,,,7.387953281402588,67.00398254394531,67.28005981445312,65.1216049194336,0.02,0.001
,,,,,315017,270.38745,212,,,,,,
,,,,,315225,273.2927,208,,,,,,
,,,,,315460,199.85423,235,,,,,,
,,,,,315684,262.92487,224,,,,,,
,,,,,316000,,,32.0742301940918,58.92026138305664,58.73222732543945,135.81439208984375,0.02,0.001
,,,,,316130,271.91867,446,,,,,,
,,,,,316250,-6.375122,120,,,,,,
,,,,,316484,238.86102,234,,,,,,
,,,,,316968,221.91016,484,,,,,,
,,,,,317000,,,4.39923095703125,62.83332061767578,63.097373962402344,56.47529983520508,0.02,0.001
,,,,,317205,5.4796906,237,,,,,,
,,,,,317723,202.36414,518,,,,,,
,,,,,318000,,,6.199881553649902,51.751380920410156,51.83094024658203,60.4332389831543,0.02,0.001
,,,,,318056,201.23087,333,,,,,,
,,,,,318370,249.36894,314,,,,,,
,,,,,318837,268.33652,467,,,,,,
,,,,,319000,,,2.878936767578125,60.781341552734375,60.18988037109375,54.23231506347656,0.02,0.001
,,,,,319090,238.81973,253,,,,,,
,,,,,319353,-220.59511,263,,,,,,
,,,,,319565,258.42093,212,,,,,,
,,,,,319844,270.06946,279,,,,,,
245.25195,28.232464,288.27414,197.98383,325.8,320000,,,6.186766147613525,70.0548095703125,70.28791046142578,62.60208511352539,0.02,0.001
,,,,,320061,278.60526,217,,,,,,
,,,,,320423,216.41083,362,,,,,,
,,,,,320727,198.23273,304,,,,,,
,,,,,320990,241.50656,263,,,,,,
,,,,,321000,,,6.476081371307373,67.13038635253906,67.55400848388672,64.28980255126953,0.02,0.001
,,,,,321248,244.65645,258,,,,,,
,,,,,321500,225.42346,252,,,,,,
,,,,,321737,264.581,237,,,,,,
,,,,,322000,,,11.680484771728516,53.44764709472656,53.18145751953125,93.90141296386719,0.02,0.001
,,,,,322310,167.99063,573,,,,,,
,,,,,322715,257.86826,405,,,,,,
,,,,,323000,,,10.705995559692383,65.63288879394531,65.86688232421875,79.29330444335938,0.02,0.001
,,,,,323383,271.753,668,,,,,,
,,,,,323656,252.06006,273,,,,,,
,,,,,323931,285.21393,275,,,,,,
,,,,,324000,,,4.729571342468262,68.44438171386719,67.47315979003906,60.115665435791016,0.02,0.001
,,,,,324172,265.8379,241,,,,,,
,,,,,324472,238.09877,300,,,,,,
,,,,,324703,272.48584,231,,,,,,
,,,,,324933,204.36475,230,,,,,,
,,,,,325000,,,5.466269493103027,53.679054260253906,53.39302062988281,45.87105178833008,0.02,0.001
,,,,,325312,-90.269966,379,,,,,,
,,,,,325569,240.00159,257,,,,,,
,,,,,325863,238.88954,294,,,,,,
,,,,,326000,,,104.20501708984375,65.58270263671875,65.99105834960938,213.36158752441406,0.02,0.001
,,,,,326452,113.83661,589,,,,,,
,,,,,327000,,,281.37066650390625,57.271934509277344,55.024200439453125,102.0711669921875,0.02,0.001
,,,,,327198,199.40125,746,,,,,,
,,,,,327691,185.8095,493,,,,,,
,,,,,328000,,,120.16276550292969,59.45185852050781,61.46735763549805,98.0069580078125,0.02,0.001
,,,,,328084,217.23456,393,,,,,,
,,,,,328466,179.43289,382,,,,,,
,,,,,328765,255.96596,299,,,,,,
,,,,,329000,,,9.783991813659668,62.30793380737305,61.90587615966797,80.40779113769531,0.02,0.001
,,,,,329059,193.29866,294,,,,,,
,,,,,329454,297.7555,395,,,,,,
,,,,,329787,233.14064,333,,,,,,
,,,,,329989,258.52722,202,,,,,,
230.98349,42.857685,274.0606,123.233,352.4,330000,,,13.456793785095215,55.948219299316406,55.85874938964844,53.09724044799805,0.02,0.001
,,,,,330989,99.12413,1000,,,,,,
,,,,,331000,,,23.939294815063477,68.52555084228516,68.65801239013672,86.97308349609375,0.02,0.001
,,,,,331370,254.64418,381,,,,,,
,,,,,331601,273.8902,231,,,,,,
,,,,,331922,203.46848,321,,,,,,
,,,,,332000,,,10.395459175109863,61.35980987548828,61.18293762207031,87.02110290527344,0.02,0.001
,,,,,332209,238.153,287,,,,,,
,,,,,332422,228.11652,213,,,,,,
,,,,,332696,237.56651,274,,,,,,
,,,,,332999,266.36765,303,,,,,,
,,,,,333000,,,3.964935064315796,66.65744018554688,66.11834716796875,41.75780487060547,0.02,0.001
,,,,,333437,281.4739,438,,,,,,
,,,,,333919,198.59631,482,,,,,,
,,,,,334000,,,3.679824113845825,69.96138000488281,69.94194793701172,45.67228317260742,0.02,0.001
,,,,,334212,226.65019,293,,,,,,
,,,,,334458,243.46101,246,,,,,,
,,,,,334646,272.82172,188,,,,,,
,,,,,335000,,,6.176555633544922,65.709716796875,65.16072082519531,49.15386199951172,0.02,0.001
,,,,,335059,207.189,413,,,,,,
,,,,,335822,250.02222,763,,,,,,
,,,,,336000,,,4.977436065673828,58.76947784423828,58.90009307861328,55.86881637573242,0.02,0.001
,,,,,336693,154.56213,871,,,,,,
,,,,,337000,,,3.9460062980651855,65.13375091552734,64.99774932861328,30.040117263793945,0.02,0.001
,,,,,337011,256.74493,318,,,,,,
,,,,,337195,246.59395,184,,,,,,
,,,,,337478,290.23822,283,,,,,,
,,,,,337725,254.52977,247,,,,,,
,,,,,338000,,,10.91584587097168,66.56652069091797,66.56280517578125,55.46588134765625,0.02,0.001
,,,,,338008,257.10297,283,,,,,,
,,,,,338872,172.50247,864,,,,,,
,,,,,339000,,,61.11274719238281,50.777626037597656,51.12312316894531,58.0286979675293,0.02,0.001
,,,,,339080,286.84192,208,,,,,,
,,,,,339362,243.82974,282,,,,,,
,,,,,339648,313.24017,286,,,,,,
,,,,,339939,242.54271,291,,,,,,
234.62639,30.835161,276.70233,183.19261,375.2,340000,,,4.410951614379883,69.68966674804688,69.3209228515625,44.92938232421875,0.02,0.001
,,,,,340304,264.42456,365,,,,,,
,,,,,340474,265.15463,170,,,,,,
,,,,,340703,209.18364,229,,,,,,
,,,,,341000,,,19.277070999145508,62.495147705078125,62.25831604003906,74.56596374511719,0.02,0.001
,,,,,341691,168.74277,988,,,,,,
,,,,,341961,248.4475,270,,,,,,
,,,,,342000,,,5.9553070068359375,63.831581115722656,63.124839782714844,66.7090835571289,0.02,0.001
,,,,,342343,264.4682,382,,,,,,
,,,,,342711,257.97113,368,,,,,,
,,,,,343000,,,15.129018783569336,55.52731704711914,56.04545974731445,103.12591552734375,0.02,0.001
,,,,,343711,107.997826,1000,,,,,,
,,,,,344000,,,8.138139724731445,64.42649841308594,64.44902801513672,94.60427856445312,0.02,0.001
,,,,,344519,-252.85416,808,,,,,,
,,,,,344743,239.41843,224,,,,,,
,,,,,344961,233.09987,218,,,,,,
,,,,,345000,,,6.244153022766113,68.13290405273438,68.65453338623047,39.67121505737305,0.02,0.001
,,,,,345191,226.9057,230,,,,,,
,,,,,345377,264.18127,186,,,,,,
,,,,,345806,260.86987,429,,,,,,
,,,,,346000,,,8.258538246154785,56.446815490722656,57.15629577636719,69.05689239501953,0.02,0.001
,,,,,346241,220.2143,435,,,,,,
,,,,,346453,260.61646,212,,,,,,
,,,,,346634,285.53796,181,,,,,,
,,,,,346784,272.9077,150,,,,,,
,,,,,347000,,,6.965069770812988,66.12135314941406,66.91476440429688,68.0474853515625,0.02,0.001
,,,,,347108,204.01074,324,,,,,,
,,,,,347319,255.81258,211,,,,,,
,,,,,347672,245.59114,353,,,,,,
,,,,,347930,267.11462,258,,,,,,
,,,,,348000,,,2.890171766281128,73.0477294921875,73.19503784179688,53.55918884277344,0.02,0.001
,,,,,348096,262.64526,166,,,,,,
,,,,,348279,260.57477,183,,,,,,
,,,,,348617,223.29156,338,,,,,,
,,,,,349000,,,4.634251594543457,65.79886627197266,65.64454650878906,36.95038986206055,0.02,0.001
,,,,,349119,256.477,502,,,,,,
,,,,,349358,235.41508,239,,,,,,
,,,,,349889,203.37296,531,,,,,,
147.03691,168.31664,263.8835,-297.04736,467.0,350000,,,12.197669982910156,55.57605743408203,55.718387603759766,68.66593170166016,0.02,0.001
,,,,,350478,-104.04648,589,,,,,,
,,,,,350865,261.85693,387,,,,,,
,,,,,351000,,,2.651012897491455,68.49712371826172,68.64045715332031,27.78424072265625,0.02,0.001
,,,,,351070,271.53098,205,,,,,,
,,,,,351621,-145.4367,551,,,,,,
,,,,,352000,,,5.606291770935059,65.5299072265625,64.94552612304688,64.6419448852539,0.02,0.001
,,,,,352059,179.88785,438,,,,,,
,,,,,352468,276.23715,409,,,,,,
,,,,,352842,288.40018,374,,,,,,
,,,,,352950,-84.22979,108,,,,,,
,,,,,353000,,,5.780947208404541,65.1861572265625,65.09394073486328,72.63134765625,0.02,0.001
,,,,,353181,251.76776,231,,,,,,
,,,,,353457,228.57935,276,,,,,,
,,,,,353712,260.9755,255,,,,,,
,,,,,354000,,,4.631869792938232,68.99077606201172,68.77009582519531,40.048065185546875,0.02,0.001
,,,,,354387,163.6721,675,,,,,,
,,,,,354540,-49.838795,153,,,,,,
,,,,,355000,,,6.785384178161621,70.26863098144531,70.75210571289062,43.9501838684082,0.02,0.001
,,,,,355171,193.16277,631,,,,,,
,,,,,355408,274.5583,237,,,,,,
,,,,,355760,243.5458,352,,,,,,
,,,,,355932,11.869888,172,,,,,,
,,,,,356000,,,4.7236127853393555,63.46341323852539,63.698394775390625,30.7058048248291,0.02,0.001
,,,,,356099,-113.18202,167,,,,,,
,,,,,356320,246.40486,221,,,,,,
,,,,,356637,236.30168,317,,,,,,
,,,,,356841,286.6352,204,,,,,,
,,,,,357000,,,7.56507682800293,66.2784652709961,66.0914306640625,80.88066864013672,0.02,0.001
,,,,,357048,262.56696,207,,,,,,
,,,,,357311,-36.182987,263,,,,,,
,,,,,357460,-16.791275,149,,,,,,
,,,,,357908,226.45421,448,,,,,,
,,,,,358000,,,3.9552834033966064,62.814727783203125,62.68896484375,27.29328155517578,0.02,0.001
,,,,,358414,193.70943,506,,,,,,
,,,,,358656,237.21214,242,,,,,,
,,,,,358938,215.94177,282,,,,,,
,,,,,359000,,,6.396139144897461,63.64519119262695,63.50720977783203,70.87020111083984,0.02,0.001
,,,,,359345,250.91592,407,,,,,,
,,,,,359670,292.02887,325,,,,,,
,,,,,359955,220.1198,285,,,,,,
127.6685,55.90667,210.14241,59.651733,784.9,360000,,,17.54120445251465,67.46487426757812,67.5865478515625,85.55979919433594,0.02,0.001
,,,,,360160,219.9461,205,,,,,,
,,,,,360356,201.7555,196,,,,,,
,,,,,360563,269.3716,207,,,,,,
,,,,,360793,248.9086,230,,,,,,
,,,,,361000,,,3.886314630508423,65.64537048339844,65.66581726074219,56.40529251098633,0.02,0.001
,,,,,361209,215.61111,416,,,,,,
,,,,,361394,-181.75388,185,,,,,,
,,,,,361851,265.54932,457,,,,,,
,,,,,362000,,,5.416522026062012,60.080711364746094,60.68071365356445,64.49562072753906,0.02,0.001
,,,,,362246,263.75546,395,,,,,,
,,,,,362560,234.39055,314,,,,,,
,,,,,362759,258.5186,199,,,,,,
,,,,,363000,,,26.798145294189453,63.561973571777344,63.3382568359375,103.353515625,0.02,0.001
,,,,,363526,162.75847,767,,,,,,
,,,,,363832,273.60126,306,,,,,,
,,,,,364000,,,3.541581869125366,62.548954010009766,63.15465545654297,32.02155303955078,0.02,0.001
,,,,,364154,261.71307,322,,,,,,
,,,,,364455,246.85532,301,,,,,,
,,,,,365000,,,2.7851741313934326,62.388999938964844,61.85430145263672,33.11594772338867,0.02,0.001
,,,,,365049,203.27374,594,,,,,,
,,,,,365272,239.58586,223,,,,,,
,,,,,365763,292.75296,491,,,,,,
,,,,,365964,266.8003,201,,,,,,
,,,,,366000,,,2.9214460849761963,61.301109313964844,61.822635650634766,47.122379302978516,0.02,0.001
,,,,,366128,26.436562,164,,,,,,
,,,,,366425,256.44904,297,,,,,,
,,,,,366616,276.81628,191,,,,,,
,,,,,366807,308.05167,191,,,,,,
,,,,,367000,,,10.750324249267578,70.62277221679688,71.07902526855469,62.37769317626953,0.02,0.001
,,,,,367099,246.41666,292,,,,,,
,,,,,367328,263.95288,229,,,,,,
,,,,,367685,280.3553,357,,,,,,
,,,,,368000,,,7.362345218658447,62.672462463378906,63.351810455322266,55.338802337646484,0.02,0.001
,,,,,368031,229.28189,346,,,,,,
,,,,,368694,255.14682,663,,,,,,
,,,,,368942,246.05472,248,,,,,,
,,,,,369000,,,13.467547416687012,61.18569564819336,62.51719284057617,129.85720825195312,0.02,0.001
,,,,,369942,148.53339,1000,,,,,,
139.10135,95.70655,253.7643,-85.664345,759.4,370000,,,340.1014404296875,63.922264099121094,61.2945671081543,197.1013641357422,0.02,0.001
,,,,,370055,-18.505943,113,,,,,,
,,,,,370305,226.0158,250,,,,,,
,,,,,371000,,,4.25526237487793,72.02224731445312,71.80979919433594,35.607906341552734,0.02,0.001
,,,,,371305,72.002686,1000,,,,,,
,,,,,371551,239.11337,246,,,,,,
,,,,,371906,264.11438,355,,,,,,
,,,,,372000,,,5.676874160766602,67.03739166259766,67.49079895019531,52.19142532348633,0.02,0.001
,,,,,372085,250.44081,179,,,,,,
,,,,,372405,241.07663,320,,,,,,
,,,,,372642,277.18756,237,,,,,,
,,,,,373000,,,87.04103088378906,56.948020935058594,56.81341552734375,133.88633728027344,0.02,0.001
,,,,,373171,214.68915,529,,,,,,
,,,,,373455,258.3612,284,,,,,,
,,,,,373706,294.811,251,,,,,,
,,,,,374000,,,3.33351469039917,70.55198669433594,70.33308410644531,39.61156463623047,0.02,0.001
,,,,,374273,208.79965,567,,,,,,
,,,,,374484,-220.21704,211,,,,,,
,,,,,374721,256.26355,237,,,,,,
,,,,,375000,,,8.02094841003418,62.61296081542969,62.47856903076172,48.992584228515625,0.02,0.001
,,,,,375076,254.19048,355,,,,,,
,,,,,375319,262.70605,243,,,,,,
,,,,,375568,252.18475,249,,,,,,
,,,,,375748,-10.5996475,180,,,,,,
,,,,,375999,286.31732,251,,,,,,
,,,,,376000,,,42.88883972167969,66.42632293701172,66.82036590576172,117.00465393066406,0.02,0.001
,,,,,376181,245.04237,182,,,,,,
,,,,,376542,284.81805,361,,,,,,
,,,,,376761,267.1643,219,,,,,,
,,,,,377000,,,6.004875183105469,67.83283996582031,68.14913940429688,57.3953857421875,0.02,0.001
,,,,,377033,219.3129,272,,,,,,
,,,,,377289,288.88318,256,,,,,,
,,,,,377553,270.56836,264,,,,,,
,,,,,377789,273.81116,236,,,,,,
,,,,,378000,,,3.8805036544799805,63.94313049316406,63.85015106201172,32.87354278564453,0.02,0.001
,,,,,378006,274.37915,217,,,,,,
,,,,,378507,267.75754,501,,,,,,
,,,,,378815,262.8156,308,,,,,,
,,,,,379000,,,69.3456802368164,53.62004089355469,54.269126892089844,99.51923370361328,0.02,0.001
,,,,,379073,227.96875,258,,,,,,
,,,,,379276,235.95901,203,,,,,,
,,,,,379687,280.41922,411,,,,,,
,,,,,379925,270.07452,238,,,,,,
164.77333,111.96618,262.9282,-133.8391,612.8,380000,,,52.155357360839844,66.10859680175781,66.8716812133789,182.31692504882812,0.02,0.001
,,,,,380515,200.74042,590,,,,,,
,,,,,380756,234.38237,241,,,,,,
,,,,,381000,,,6.452518463134766,57.7813720703125,57.22071075439453,40.52096176147461,0.02,0.001
,,,,,381198,238.82695,442,,,,,,
,,,,,381480,251.25273,282,,,,,,
,,,,,381700,284.1842,220,,,,,,
,,,,,381925,262.10928,225,,,,,,
,,,,,382000,,,6.940516471862793,59.80859375,59.251224517822266,51.367706298828125,0.02,0.001
,,,,,382127,293.59024,202,,,,,,
,,,,,382445,276.78452,318,,,,,,
,,,,,382716,257.72125,271,,,,,,
,,,,,382908,240.19286,192,,,,,,
,,,,,383000,,,6.374499797821045,71.25167846679688,71.03758239746094,39.804718017578125,0.02,0.001
,,,,,383246,265.44995,338,,,,,,
,,,,,383438,281.12158,192,,,,,,
,,,,,383763,188.42892,325,,,,,,
,,,,,384000,,,5.874426364898682,63.1851921081543,63.30307388305664,66.34400177001953,0.02,0.001
,,,,,384083,251.15436,320,,,,,,
,,,,,384315,283.83212,232,,,,,,
,,,,,384656,288.62738,341,,,,,,
,,,,,384858,273.75113,202,,,,,,
,,,,,385000,,,5.119296073913574,66.24571990966797,66.27326965332031,40.306705474853516,0.02,0.001
,,,,,385011,22.918541,153,,,,,,
,,,,,385339,227.10365,328,,,,,,
,,,,,385645,213.45975,306,,,,,,
,,,,,385834,258.67834,189,,,,,,
,,,,,386000,,,4.770383834838867,64.97945404052734,64.75057983398438,57.262393951416016,0.02,0.001
,,,,,386139,290.80005,305,,,,,,
,,,,,386411,271.2449,272,,,,,,
,,,,,386798,272.92694,387,,,,,,
,,,,,387000,,,6.126705646514893,60.44023513793945,60.59276580810547,57.417232513427734,0.02,0.001
,,,,,387060,275.66205,262,,,,,,
,,,,,387233,254.911,173,,,,,,
,,,,,387582,288.73434,349,,,,,,
,,,,,388000,,,8.358474731445312,67.70695495605469,67.34437561035156,96.56529235839844,0.02,0.001
,,,,,388101,257.9179,519,,,,,,
,,,,,388350,307.6733,249,,,,,,
,,,,,388579,267.54132,229,,,,,,
,,,,,388800,288.73328,221,,,,,,
,,,,,389000,,,5.991857051849365,70.3677749633789,70.4891357421875,44.65830993652344,0.02,0.001
,,,,,389062,259.08112,262,,,,,,
,,,,,389321,278.31226,259,,,,,,
,,,,,389727,243.64136,406,,,,,,
113.7478,64.29074,278.0199,44.161697,941.0,390000,,,7.946829795837402,61.56782531738281,61.37705993652344,42.50360870361328,0.02,0.001
,,,,,390050,269.10742,323,,,,,,
