Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
190.33333,13.670732,200.0,171.0,190.33333333333334,173.0,17.289206,200.0,144.0,173.0,34.45336151123047,175057,14.820552825927734,,42
200.0,0.0,200.0,200.0,200.0,186.77272,12.206302,200.0,166.0,186.77272727272728,34.99024200439453,179166,15.156627893447876,,43
200.0,0.0,200.0,200.0,200.0,197.4762,7.3135176,200.0,174.0,197.47619047619048,39.118919372558594,183313,15.490058898925781,,44
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.94068145751953,187313,15.815826892852783,,45
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.89329528808594,191313,16.144237995147705,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.1153678894043,195313,16.47487473487854,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.841922760009766,199313,16.80709981918335,,48
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.28341293334961,203313,17.14224886894226,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.72776412963867,207313,17.475178956985474,,50
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.98310852050781,211313,17.81313681602478,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.725746154785156,215313,18.141690015792847,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.987178802490234,219313,18.478517055511475,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.50376510620117,223313,18.813148975372314,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.38842010498047,227313,19.14317798614502,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.6607666015625,231313,19.471483945846558,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.47938919067383,235313,19.803900957107544,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.169471740722656,239313,20.140159845352173,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.2357063293457,243313,20.471847772598267,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.08540725708008,247313,20.808620929718018,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.019927978515625,251313,21.137784004211426,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.76869583129883,255313,21.472274780273438,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.1534538269043,259313,21.801941871643066,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.46660232543945,263313,22.131945848464966,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.45726013183594,267313,22.466735124588013,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.11574172973633,271313,22.802839040756226,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.91920852661133,275313,23.138150930404663,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.922882080078125,279313,23.470904111862183,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.38669204711914,283313,23.805425882339478,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.91728210449219,287313,24.13723587989807,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.11616134643555,291313,24.477177143096924,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.3145637512207,295313,24.813118934631348,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.79169464111328,299313,25.14375591278076,,73
200.0,0.0,200.0,200.0,200.0,198.19048,5.876661,200.0,175.0,198.1904761904762,37.608070373535156,303475,25.48919916152954,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.51126480102539,307475,25.81970500946045,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,36.792991638183594,311475,26.157355070114136,,76
195.66667,6.1282587,200.0,187.0,195.66666666666666,196.5238,10.558765,200.0,163.0,196.52380952380952,35.89586639404297,315602,26.5082049369812,,77
200.0,0.0,200.0,200.0,200.0,197.95238,5.8429947,200.0,175.0,197.95238095238096,36.73976135253906,319759,26.849411964416504,,78
171.33333,33.06895,200.0,125.0,171.33333333333334,195.80952,14.892054,200.0,131.0,195.8095238095238,36.48466873168945,323871,27.19571089744568,,79
190.66667,6.798692,200.0,184.0,190.66666666666666,187.09091,24.032003,200.0,129.0,187.0909090909091,33.41112518310547,327987,27.541616916656494,,80
176.0,29.79933,200.0,134.0,176.0,190.68182,20.064411,200.0,126.0,190.6818181818182,34.67720413208008,332182,27.902655839920044,,81
198.33333,2.3570228,200.0,195.0,198.33333333333334,190.7619,21.602259,200.0,125.0,190.76190476190476,37.12718200683594,336188,28.2519428730011,,82
199.66667,0.4714045,200.0,199.0,199.66666666666666,189.63637,24.25723,200.0,103.0,189.63636363636363,34.7210578918457,340360,28.61082172393799,,83
151.66667,34.72111,200.0,120.0,151.66666666666666,176.78261,35.786755,200.0,109.0,176.7826086956522,33.495750427246094,344426,28.956477880477905,,84
200.0,0.0,200.0,200.0,200.0,172.66667,36.145153,200.0,100.0,172.66666666666666,32.453365325927734,348570,29.301199913024902,,85
200.0,0.0,200.0,200.0,200.0,194.0,18.557505,200.0,132.0,194.0,36.436859130859375,352644,29.641499757766724,,86
137.33333,11.085526,153.0,129.0,137.33333333333334,188.95454,23.917427,200.0,128.0,188.95454545454547,34.87763214111328,356801,29.987138032913208,,87
135.33333,0.942809,136.0,134.0,135.33333333333334,149.2963,24.884645,200.0,123.0,149.2962962962963,27.231409072875977,360832,30.32656478881836,,88
130.0,11.575837,150.0,122.0,130.0,132.19354,12.327308,157.0,110.0,132.19354838709677,24.57790756225586,364930,30.67411184310913,,89
127.25,6.684871,138.0,120.0,127.25,133.19354,10.068857,158.0,116.0,133.19354838709677,24.10609245300293,369059,31.019768953323364,,90
147.66667,5.2493386,155.0,143.0,147.66666666666666,134.4,11.421033,158.0,111.0,134.4,22.96930694580078,373091,31.358269929885864,,91
152.66667,13.123346,171.0,141.0,152.66666666666666,139.6207,11.937809,160.0,120.0,139.6206896551724,24.575956344604492,377140,31.70221996307373,,92
159.33333,14.839887,174.0,139.0,159.33333333333334,152.7037,17.362827,185.0,124.0,152.7037037037037,27.009140014648438,381263,32.05436110496521,,93
200.0,0.0,200.0,200.0,200.0,169.08333,15.918848,200.0,139.0,169.08333333333334,28.834867477416992,385321,32.39681577682495,,94
200.0,0.0,200.0,200.0,200.0,192.2381,10.658798,200.0,165.0,192.23809523809524,33.49918746948242,389358,32.73415493965149,,95
200.0,0.0,200.0,200.0,200.0,199.95238,0.21295884,200.0,199.0,199.95238095238096,35.19414138793945,393557,33.08527898788452,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,35.28272247314453,397557,33.42346692085266,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,34.93217086791992,401557,33.76206374168396,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,35.369136810302734,405557,34.10723304748535,,99
