Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss 0,Baseline Loss 1,Baseline Loss 2,Baseline Loss 3,Baseline Loss 4,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-30.140846,94.074295,94.22706,-133.24457,795.3333333333334,18.960886,64.438675,68.581726,-72.04503,876.3333333333334,3.908893585205078,434.09588623046875,432.79559326171875,431.0638122558594,428.9562683105469,426.52545166015625,426.52545166015625,143742,92.11069011688232,,63
93.85071,24.935974,118.78668,68.914734,1000.0,-31.234179,109.032936,122.29931,-184.95985,512.75,0.7428579926490784,1182.54833984375,1182.4923095703125,1182.4647216796875,1182.458984375,1182.46923828125,1182.46923828125,145793,94.63321089744568,,64
-57.34718,18.227947,-31.832155,-73.28663,720.6666666666666,23.43405,79.029884,110.056114,-81.041084,706.0,3.182872772216797,687.1978149414062,685.3486938476562,683.2307739257812,680.8856201171875,678.3522338867188,678.3522338867188,147911,96.80310726165771,,65
15.7769375,47.339424,63.116364,-31.562489,1000.0,5.075437,47.281345,62.26317,-53.526115,765.6666666666666,2.385275363922119,408.39105224609375,406.5377502441406,404.71026611328125,402.9152526855469,401.1583557128906,401.1583557128906,150208,99.61347317695618,,66
-94.56022,147.92189,73.62273,-286.3884,698.6666666666666,-3.9189425,76.50219,116.530045,-94.4251,514.25,1.4602396488189697,753.8526611328125,752.8208618164062,751.8645629882812,750.9780883789062,750.1567993164062,750.1567993164062,152265,101.7211320400238,,67
25.50734,116.227234,125.800934,-137.41823,823.0,-19.465805,67.63209,71.391136,-90.776924,692.6666666666666,1.0580300092697144,521.5309448242188,521.0095825195312,520.539794921875,520.1165771484375,519.735107421875,519.735107421875,154343,103.97763299942017,,68
-14.630959,101.3052,102.4934,-144.64612,788.0,-114.63724,50.55157,-58.53457,-173.60374,504.75,-7.775446891784668,1982.9256591796875,1984.2003173828125,1982.8162841796875,1979.050537109375,1973.174072265625,1973.174072265625,156362,105.97915506362915,,69
61.27201,18.321861,79.59387,42.95015,1000.0,108.70512,1.416069,110.121185,107.28905,1000.0,5.053520679473877,587.8742065429688,591.34326171875,593.45263671875,594.31201171875,594.0347900390625,594.0347900390625,158362,107.7733519077301,,70
-87.130066,150.29262,125.264206,-200.27783,811.0,13.662035,40.234562,77.222534,-33.65939,514.75,2.3296217918395996,715.2325439453125,714.6536865234375,713.9956665039062,713.27099609375,712.4916381835938,712.4916381835938,160421,110.00780296325684,,71
38.852062,35.00423,73.85629,3.8478308,1000.0,14.255417,81.68078,104.627655,-84.35014,702.5,2.7779734134674072,534.8076171875,533.79248046875,532.7262573242188,531.621337890625,530.4884643554688,530.4884643554688,163231,113.07827687263489,,72
-4.787145,124.722755,113.82059,-177.15207,940.0,29.607683,115.53725,116.11422,-133.69035,896.6666666666666,2.1469247341156006,520.7454223632812,519.6907958984375,518.6455688476562,517.6148071289062,516.6024780273438,516.6024780273438,165921,116.15751504898071,,73
-42.64279,57.51942,31.630417,-107.943085,572.25,-1.9908472,120.67197,85.61585,-172.62631,829.6666666666666,1.2300132513046265,614.73828125,614.1784057617188,613.6622314453125,613.1863403320312,612.7478637695312,612.7478637695312,168410,118.40963196754456,,74
30.162603,87.26875,117.178696,-89.14058,893.6666666666666,23.603289,45.215004,95.8154,-27.80346,670.5,1.2301640510559082,483.2881164550781,482.6737365722656,482.0799865722656,481.50762939453125,480.95721435546875,480.95721435546875,171092,121.54729413986206,,75
1.0346781,109.37934,95.1185,-152.34131,829.3333333333334,58.07892,44.01276,118.92518,16.298668,770.6666666666666,3.1477982997894287,351.0210876464844,349.5746765136719,348.01837158203125,346.3743896484375,344.662841796875,344.662841796875,173404,124.83332109451294,,76
41.269447,116.38304,179.4584,-129.24886,634.75,49.606274,45.287907,94.89418,4.318365,1000.0,2.27752685546875,226.8128662109375,225.38778686523438,223.9840850830078,222.60743713378906,221.26251220703125,221.26251220703125,175404,126.95706510543823,,77
77.93469,9.57143,87.50613,68.363266,1000.0,-87.873375,56.99492,-14.791721,-153.85797,703.0,-4.3094096183776855,890.3749389648438,892.4768676757812,893.635009765625,893.9283447265625,893.4383544921875,893.4383544921875,177513,129.25898098945618,,78
-3.1590068,84.229935,76.7256,-119.62489,935.3333333333334,61.051018,44.909164,105.96018,16.141857,1000.0,2.267101526260376,215.4583282470703,215.8252410888672,215.91827392578125,215.76312255859375,215.38552856445312,215.38552856445312,179513,132.31468296051025,,79
